id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n1_02857,N1,萎む,しぼむ,NO PICTURE,to wither;to fade (away);to shrivel;to wilt,,,,Godan verb with 'mu' ending | intransitive verb,"to wither (of flowers, dreams, etc.) | to wilt | to droop | to shrivel | to fade (away)",scene_image,72,person_action_scene,action_state,person witherring,萎む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02858,N1,落ちる,おちる,NO PICTURE,to fail (e.g. exam);to fall down;to drop,,,,Ichidan verb | intransitive verb,to fall | to drop | to come down | to crash | to collapse,scene_image,72,person_action_scene,action_state,person failing,落ちる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02862,N1,落とす,おとす,NO PICTURE,to drop;to lose;to let fall,,,,Godan verb with 'su' ending | transitive verb,to drop | to lose | to let fall | to shed (light) | to cast (one's gaze),scene_image,72,person_action_scene,action_state,person dropping,落とす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02876,N1,蕩ける,とろける,NO PICTURE,to be enchanted with,,,,Ichidan verb | intransitive verb,to melt (and become soft or liquid) | to be enchanted (by) | to be charmed | to be bewitched,scene_image,72,person_action_scene,action_state,person being enchanted with,蕩ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02881,N1,藻掻く,もがく,NO PICTURE,to struggle;to wriggle;to be impatient,,,,Godan verb with 'ku' ending | intransitive verb,to struggle | to writhe | to wriggle | to squirm | to act frantically,scene_image,72,person_action_scene,action_state,person struggling,藻掻く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02908,N1,裁く,さばく,NO PICTURE,to judge,,,,Godan verb with 'ku' ending | transitive verb,to judge | to try | to sit in judgement (on) | to decide (on),scene_image,72,person_action_scene,action_state,person judging,裁く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02934,N1,覆す,くつがえす,NO PICTURE,to overturn;to upset;to overthrow;to undermine,,,,Godan verb with 'su' ending | transitive verb,to overturn | to capsize | to upset | to overthrow (government etc.) | to reverse (decision etc.),scene_image,72,person_action_scene,action_state,person overturning,覆す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02950,N1,見落とす,みおとす,NO PICTURE,to overlook;to fail to notice,,,,Godan verb with 'su' ending | transitive verb,to overlook | to fail to notice | to miss (seeing),scene_image,72,person_action_scene,action_state,person overlooking,見落とす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02952,N1,見逃す,みのがす,NO PICTURE,to miss;to overlook;to leave at large,,,,Godan verb with 'su' ending | transitive verb,to miss | to overlook | to fail to notice | to let pass (a matter) | to overlook (e.g. a wrongdoing),scene_image,72,person_action_scene,action_state,person missing,見逃す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02965,N1,親しむ,したしむ,NO PICTURE,to be intimate with;to befriend,,,,Godan verb with 'mu' ending | intransitive verb,to be intimate with | to befriend,scene_image,72,person_action_scene,action_state,person being intimate with,親しむ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02987,N1,設ける,もうける,NO PICTURE,to create;to establish,,,,Ichidan verb | transitive verb,to prepare | to provide | to set up | to establish | to organize,scene_image,72,person_action_scene,action_state,person creating,設ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03001,N1,試みる,こころみる,NO PICTURE,to try;to test,,,,Ichidan verb | transitive verb,to try | to attempt | to have a go (at),scene_image,72,person_action_scene,action_state,person trying,試みる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03005,N1,詰る,なじる,NO PICTURE,to rebuke;to scold;to tell off,,,,Godan verb with 'ru' ending | intransitive verb,"to be packed (with) | to be filled | to be full (e.g. of a schedule) | to be blocked (of a pipe, nose, etc.) | to be clogged",scene_image,72,person_action_scene,action_state,person rebuking,詰る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03010,N1,誇る,ほこる,NO PICTURE,to boast of;to be proud of,,,,Godan verb with 'ru' ending | transitive verb,to boast of | to be proud of | to take pride in,scene_image,72,person_action_scene,action_state,person boasting of,誇る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03023,N1,誤魔化す,ごまかす,NO PICTURE,to deceive;to falsify;to misrepresent,,,,Godan verb with 'su' ending | transitive verb,to deceive | to cheat | to swindle | to falsify | to misrepresent,scene_image,72,person_action_scene,action_state,person deceiving,誤魔化す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03024,N1,説く,とく,NO PICTURE,to explain;to advocate;to preach;to persuade,,,,Godan verb with 'ku' ending | transitive verb,to explain | to preach | to advocate | to persuade | to prevail upon,scene_image,72,person_action_scene,action_state,person explaining,説く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03040,N1,諮る,はかる,NO PICTURE,to consult with;to confer,,,,Godan verb with 'ru' ending | transitive verb,to consult with | to discuss | to confer | to deliberate,scene_image,72,person_action_scene,action_state,person consulting with,諮る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03043,N1,謙る,へりくだる,NO PICTURE,to deprecate oneself and praise the listener,,,,Godan verb with 'ru' ending | intransitive verb,to deprecate oneself and praise the listener | to abase oneself,scene_image,72,person_action_scene,action_state,person deprecating oneself and praise the listener,謙る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03059,N1,負う,おう,NO PICTURE,to bear;to owe,,,,Godan verb with 'u' ending | transitive verb,to carry on one's back | to bear | to shoulder | to take (responsibility) | to assume,scene_image,72,person_action_scene,action_state,person bearing,負う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03060,N1,負かす,まかす,NO PICTURE,to defeat,,,,Godan verb with 'su' ending | transitive verb,to defeat,scene_image,72,person_action_scene,action_state,person defeating,負かす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03080,N1,費やす,ついやす,NO PICTURE,to spend;to devote;to waste,,,,Godan verb with 'su' ending | transitive verb,to spend | to expend | to consume | to waste | to squander,scene_image,72,person_action_scene,action_state,person spending,費やす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03086,N1,賑わう,にぎわう,NO PICTURE,to prosper;to flourish;to do thriving business;to be crowded with people,,,,Godan verb with 'u' ending | intransitive verb,to be crowded with people | to be bustling with | to prosper | to flourish | to do thriving business,scene_image,72,person_action_scene,action_state,person prosperring,賑わう,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03089,N1,賜る,たまわる,NO PICTURE,to grant;to bestow,,,,Godan verb with 'ru' ending | transitive verb,to be given | to be granted | to be honored with | to be honoured with | to give,scene_image,72,person_action_scene,action_state,person granting,賜る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03095,N1,賭ける,かける,NO PICTURE,to wager;to bet;to risk;to stake;to gamble,,,,Ichidan verb | transitive verb,to wager | to bet | to risk | to stake | to gamble,scene_image,72,person_action_scene,action_state,person wagerring,賭ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03101,N1,赤らむ,あからむ,NO PICTURE,to become red;to redden;to blush,,,,Godan verb with 'mu' ending | intransitive verb,to become red | to redden | to blush,scene_image,72,person_action_scene,action_state,person becoming red,赤らむ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03106,N1,起こす,おこす,NO PICTURE,to raise;to cause;to wake someone,,,,Godan verb with 'su' ending | transitive verb,to raise | to raise up | to set up | to pick up | to wake,scene_image,72,person_action_scene,action_state,person raising,起こす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03115,N1,跡切れる,とぎれる,NO PICTURE,to pause;to be interrupted,,,,Ichidan verb | intransitive verb,to break off | to come to an end | to be interrupted | to be cut short | to pause,scene_image,72,person_action_scene,action_state,person pausing,跡切れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03119,N1,踏まえる,ふまえる,NO PICTURE,to be based on;to have origin in,,,,Ichidan verb | transitive verb,to be based on | to take into account | to build upon | to have origin in | to have one's feet firmly planted on,scene_image,72,person_action_scene,action_state,person being based on,踏まえる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03121,N1,蹴飛ばす,けとばす,NO PICTURE,to kick away;to kick off;to kick (someone);to refuse;to reject,,,,Godan verb with 'su' ending | transitive verb,to kick (hard) | to send flying with a kick | to kick away | to reject flatly | to refuse outright,scene_image,72,person_action_scene,action_state,person kicking away,蹴飛ばす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03122,N1,躊躇う,ためらう,NO PICTURE,to hesitate,,,,Godan verb with 'u' ending | intransitive verb,to hesitate | to waver,scene_image,72,person_action_scene,action_state,person hesitating,躊躇う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03130,N1,軋む,きしむ,NO PICTURE,to jar;to creak;to grate,,,,Godan verb with 'mu' ending | intransitive verb,to jar | to creak | to grate,scene_image,72,person_action_scene,action_state,person jarring,軋む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03164,N1,辿り着く,たどりつく,NO PICTURE,to grope along to;to struggle on to;to arrive somewhere after a struggle,,,,Godan verb with 'ku' ending | intransitive verb,to (finally) arrive at | to reach (at last) | to (manage to) get to | to find one's way to,scene_image,72,person_action_scene,action_state,person groping along to,辿り着く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03165,N1,辿る,たどる,NO PICTURE,to follow (road);to pursue (course);to follow up,,,,Godan verb with 'ru' ending | transitive verb,"to follow (a road, path, etc.) | to trace | to follow (a clue, scent, tracks, plot, etc.) | to trace (a route, history, family tree, etc.) | to retrace (e.g. one's memory)",scene_image,72,person_action_scene,action_state,person followwing,辿る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03168,N1,近付く,ちかづく,NO PICTURE,to approach;to get near;to get acquainted with;to get closer,,,,Godan verb with 'ku' ending | intransitive verb,to approach | to draw near | to get close | to get acquainted with | to get closer to,scene_image,72,person_action_scene,action_state,person approaching,近付く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03175,N1,返還,へんかん,NO PICTURE,return;restoration,,,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | transitive verb,return | restoration,scene_image,72,person_action_scene,action_state,person returning,返還,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03183,N1,退く,しりぞく,NO PICTURE,to retreat;to recede;to withdraw,,,,Godan verb with 'ku' ending | intransitive verb,to step aside | to move (out of the way) | to make way | to resign | to retire,scene_image,72,person_action_scene,action_state,person retreating,退く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03192,N1,逃れる,のがれる,NO PICTURE,to escape,,,,Ichidan verb | intransitive verb,to escape,scene_image,72,person_action_scene,action_state,person escaping,逃れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03200,N1,途絶える,とだえる,NO PICTURE,to stop;to cease;to come to an end,,,,Ichidan verb | intransitive verb,to stop | to cease | to come to an end | to cut off,scene_image,72,person_action_scene,action_state,person stopping,途絶える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03226,N1,遅らす,おくらす,NO PICTURE,to retard;to delay,,,,Godan verb with 'su' ending | transitive verb,to delay | to postpone | to slow down | to retard,scene_image,72,person_action_scene,action_state,person retarding,遅らす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03245,N1,違える,ちがえる,NO PICTURE,to change,,,,Ichidan verb | transitive verb,to change | to alter | to mistake | to make a mistake | to fail to keep (e.g. one's promise),scene_image,72,person_action_scene,action_state,person changing,違える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03257,N1,遮る,さえぎる,NO PICTURE,to interrupt;to intercept;to obstruct,,,,Godan verb with 'ru' ending | transitive verb,"to interrupt | to obstruct (a view, someone's way, etc.) | to block (light, wind, etc.) | to intercept | to cut off",scene_image,72,person_action_scene,action_state,person interrupting,遮る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03284,N1,重んじる,おもんじる,NO PICTURE,to respect;to honor;to esteem;to prize,,,,Ichidan verb | transitive verb,to respect | to honor | to honour | to esteem | to prize,scene_image,72,person_action_scene,action_state,person respecting,重んじる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03285,N1,重んずる,おもんずる,NO PICTURE,to honor;to respect;to esteem;to prize,,,,Ichidan verb - zuru verb (alternative form of -jiru verbs) | transitive verb,to honor | to honour | to respect | to esteem | to prize,scene_image,72,person_action_scene,action_state,person honorring,重んずる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03297,N1,鈍る,なまる,NO PICTURE,to become less capable;to grow dull;to become blunt;to weaken,,,,Godan verb with 'ru' ending | intransitive verb,to become blunt | to grow dull | to become less capable | to weaken | to falter,scene_image,72,person_action_scene,action_state,person becoming less capable,鈍る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03312,N1,鍛える,きたえる,NO PICTURE,to forge;to drill;to temper;to train;to discipline,,,,Ichidan verb | transitive verb,to forge | to temper | to drill | to train | to discipline,scene_image,72,person_action_scene,action_state,person forging,鍛える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03335,N1,阻む,はばむ,NO PICTURE,to keep someone from doing;to stop;to prevent;to check;to hinder;to obstruct;to oppose;to thwart,,,,Godan verb with 'mu' ending | transitive verb,to keep someone from doing | to stop | to prevent | to check | to hinder,scene_image,72,person_action_scene,action_state,person keeping someone from doing,阻む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03347,N1,隔たる,へだたる,NO PICTURE,to be distant,,,,Godan verb with 'ru' ending | intransitive verb,to be distant,scene_image,72,person_action_scene,action_state,person being distant,隔たる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03350,N1,障る,さわる,NO PICTURE,to hinder;to interfere with;to affect;to do one harm;to be harmful to,,,,Godan verb with 'ru' ending | intransitive verb,to be harmful to | to hinder | to interfere with | to irritate,scene_image,72,person_action_scene,action_state,person hinderring,障る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03374,N1,震わせる,ふるわせる,NO PICTURE,to be shaking;to be trembling,,,,Ichidan verb | transitive verb,to (make something) quiver | to shake | to tremble | to vibrate,scene_image,72,person_action_scene,action_state,person being shaking,震わせる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03375,N1,霞む,かすむ,NO PICTURE,to grow hazy;to be misty,,,,Godan verb with 'mu' ending | intransitive verb,to become misty | to become hazy | to get blurry | to grow dim | to be overshadowed,scene_image,72,person_action_scene,action_state,person growwing hazy,霞む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03385,N1,面する,めんする,NO PICTURE,to face on;to look out on to,,,,suru verb - special class | intransitive verb,to face on | to look out on to,scene_image,72,person_action_scene,action_state,person facing on,面する,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03423,N1,養う,やしなう,NO PICTURE,to rear;to maintain;to cultivate,,,,Godan verb with 'u' ending | transitive verb,to support | to maintain | to provide for | to bring up | to raise,scene_image,72,person_action_scene,action_state,person rearing,養う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03434,N1,馴らす,ならす,NO PICTURE,to domesticate;to tame,,,,Godan verb with 'su' ending | transitive verb,to accustom | to train (e.g. one's ear) | to tame | to domesticate | to train (an animal),scene_image,72,person_action_scene,action_state,person domesticating,馴らす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03447,N1,高まる,たかまる,NO PICTURE,to rise;to swell;to be promoted,,,,Godan verb with 'ru' ending | intransitive verb,to rise | to swell | to intensify | to increase | to grow stronger,scene_image,72,person_action_scene,action_state,person rising,高まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00001,N1,あくどい,あくどい,NO PICTURE,1. gaudy;showy;excessive; 2. vicious,,,,adjective (keiyoushi),gaudy | showy | garish | loud | crooked,scene_image,68,visual_state_scene,action_state,1. gaudy scene,あくどい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00005,N1,あやふや,あやふや,NO PICTURE,uncertain;vague;ambiguous,,,,adjectival nouns or quasi-adjectives (keiyodoshi),uncertain | indefinite | vague | ambiguous | equivocal,scene_image,68,visual_state_scene,action_state,uncertain scene,あやふや,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00015,N1,おおい,おおい,NO PICTURE,hey!,,,,adjective (keiyoushi),many | numerous | a lot | large amount of | large quantity of,scene_image,68,visual_state_scene,action_state,hey! scene,おおい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00016,N1,おっかない,おっかない,NO PICTURE,frightening;huge,,,,adjective (keiyoushi),frightening | scary | extreme | exaggerated | huge,scene_image,68,visual_state_scene,action_state,frightening scene,おっかない,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00063,N1,ご苦労様,ごくろうさま,NO PICTURE,Thank you very much for your....,,,,"expressions (phrases, clauses, etc.) | adjectival nouns or quasi-adjectives (keiyodoshi)",thank you (for your hard work) | I appreciate your efforts,scene_image,68,visual_state_scene,action_state,Thank you very much for your.... scene,ご苦労様,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00071,N1,しぶとい,しぶとい,NO PICTURE,tenacious;stubborn,,,,adjective (keiyoushi),tenacious | tough | enduring | dogged | headstrong,scene_image,68,visual_state_scene,action_state,tenacious scene,しぶとい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00076,N1,すばしこい,すばしっこい / すばしこい,NO PICTURE,nimble;smart;quick,,,,adjective (keiyoushi),quick | nimble | agile | sharp | shrewd,scene_image,68,visual_state_scene,action_state,nimble scene,すばしこい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00089,N1,ぞんざい,ぞんざい,NO PICTURE,rude;careless;slovenly,,,,adjectival nouns or quasi-adjectives (keiyodoshi),rough | careless | slovenly | slipshod | rude,scene_image,68,visual_state_scene,action_state,rude scene,ぞんざい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00098,N1,でかい,でかい / でっかい / デカイ,NO PICTURE,huge,,,,adjective (keiyoushi),huge | big | enormous,scene_image,68,visual_state_scene,action_state,huge scene,でかい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00100,N1,とんだ,とんだ,NO PICTURE,terrible;awful;serious;preposterous;absolutely not,,,,pre-noun adjectival (rentaishi),unexpected | unlikely | strange | terrible | awful,scene_image,68,visual_state_scene,action_state,terrible scene,とんだ,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00112,N1,ふんだん,ふんだん,NO PICTURE,plentiful;abundant;lavish,,,,adjectival nouns or quasi-adjectives (keiyodoshi),plentiful | abundant | ample | lavish,scene_image,68,visual_state_scene,action_state,plentiful scene,ふんだん,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00124,N1,ややこしい,ややこしい / ややっこしい,NO PICTURE,puzzling;tangled;complicated;complex,,,,adjective (keiyoushi),complicated | complex | intricate | confusing | difficult,scene_image,68,visual_state_scene,action_state,puzzling scene,ややこしい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00140,N1,インターナショナル,インターナショナル / インタナショナル,NO PICTURE,international,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),international,scene_image,68,visual_state_scene,action_state,international scene,インターナショナル,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00147,N1,エレガント,エレガント,NO PICTURE,elegant,,,,adjectival nouns or quasi-adjectives (keiyodoshi),elegant,scene_image,68,visual_state_scene,action_state,elegant scene,エレガント,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00189,N1,シック,シック,NO PICTURE,chic,,,,adjectival nouns or quasi-adjectives (keiyodoshi),chic | stylish | smart,scene_image,68,visual_state_scene,action_state,chic scene,シック,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00197,N1,ジャンボ,ジャンボ,NO PICTURE,jumbo,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),jumbo | jumbo-sized | jumbo jet,scene_image,68,visual_state_scene,action_state,jumbo scene,ジャンボ,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00225,N1,タイムリー,タイムリー / タイムリ,NO PICTURE,timely;run-batted-in (baseball);RBI,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),timely | well-timed | clutch hit | run-scoring hit | RBI hit,scene_image,68,visual_state_scene,action_state,timely scene,タイムリー,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00249,N1,ドライ,ドライ,NO PICTURE,dry,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),"dry | dry (tone, humour, etc.) | unemotional | matter-of-fact | businesslike",scene_image,68,visual_state_scene,action_state,dry scene,ドライ,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00256,N1,ナンセンス,ナンセンス / ノンセンス,NO PICTURE,nonsense,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),nonsense | (having) terrible taste | unstylish,scene_image,68,visual_state_scene,action_state,nonsense scene,ナンセンス,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00259,N1,ネガ,ネガ,NO PICTURE,(photographic) negative,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),negative | negative (e.g. thinking),scene_image,68,visual_state_scene,action_state,negative scene,ネガ,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00312,N1,ユニーク,ユニーク / ユニク / ユーニーク,NO PICTURE,unique,,,,adjectival nouns or quasi-adjectives (keiyodoshi),unique | original | individual | unusual,scene_image,68,visual_state_scene,action_state,unique scene,ユニーク,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00316,N1,ルーズ,ルーズ,NO PICTURE,loose,,,,adjectival nouns or quasi-adjectives (keiyodoshi),"careless (with something, esp. time, money, promises, etc.) | lax | sloppy | slack | loose-fitting",scene_image,68,visual_state_scene,action_state,loose scene,ルーズ,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00327,N1,ロマンチック,ロマンチック / ロマンティック / ロマンチツク,NO PICTURE,romantic,,,,adjectival nouns or quasi-adjectives (keiyodoshi),romantic,scene_image,68,visual_state_scene,action_state,romantic scene,ロマンチック,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00371,N1,丈夫,じょうふ,NO PICTURE,1. hero;gentleman;warrior;manly person; 2. good health;robustness;strong;solid;durable,,,,adjectival nouns or quasi-adjectives (keiyodoshi),healthy | robust | strong | solid | durable,scene_image,68,visual_state_scene,action_state,1. hero scene,丈夫,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00381,N1,上手,うわて,NO PICTURE,1. upper part;upper stream;left side (of a stage); 2. skillful (only in comparisons);dexterity (on,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),skillful | skilled | proficient | good (at) | adept,scene_image,68,visual_state_scene,action_state,1. upper part scene,上手,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00387,N1,下らない,くだらない,NO PICTURE,good-for-nothing;stupid;trivial;worthless,,,,adjective (keiyoushi),trivial | trifling | insignificant | not worth bothering with | worthless,scene_image,68,visual_state_scene,action_state,good-for-nothing scene,下らない,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00391,N1,下品,かひん,NO PICTURE,inferior article,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),vulgar | indecent | coarse | crude,scene_image,68,visual_state_scene,action_state,inferior article scene,下品,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00398,N1,不便,ふびん,NO PICTURE,pity;compassion,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),inconvenience | inexpediency | unhandiness,scene_image,68,visual_state_scene,action_state,pity scene,不便,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00400,N1,不可欠,ふかけつ,NO PICTURE,indispensable;essential,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),indispensable | essential,scene_image,68,visual_state_scene,action_state,indispensable scene,不可欠,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00401,N1,不吉,ふきつ,NO PICTURE,ominous;sinister;bad luck;ill omen;inauspiciousness,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),ominous | sinister | unlucky | inauspicious,scene_image,68,visual_state_scene,action_state,ominous scene,不吉,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00402,N1,不味い,まずい,NO PICTURE,unappetising;unpleasant (taste appearance situation);ugly;unskilful;awkward;bungling;unwise;untime,,,,adjective (keiyoushi),bad(-tasting) | unpalatable | unsavoury | unsavory | awful,scene_image,68,visual_state_scene,action_state,unappetising scene,不味い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00405,N1,不審,ふしん,NO PICTURE,incomplete understanding;doubt;question;distrust;suspicion;strangeness;infidelity,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),doubt | suspicion | question | strangeness,scene_image,68,visual_state_scene,action_state,incomplete understanding scene,不審,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00407,N1,不当,ふとう,NO PICTURE,injustice;impropriety;unreasonableness;undeservedness;unfair;invalid,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),unfair | unjust | wrongful | improper | unreasonable,scene_image,68,visual_state_scene,action_state,injustice scene,不当,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00411,N1,不景気,ふけいき,NO PICTURE,business recession;hard times;depression;gloom;sullenness;cheerlessness,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),economic slump | hard times | depression | recession | poor (business),scene_image,68,visual_state_scene,action_state,business recession scene,不景気,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00412,N1,不服,ふふく,NO PICTURE,dissatisfaction;discontent;disapproval;objection;complaint;protest;disagreement,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),dissatisfaction | discontent | disapproval | objection | complaint,scene_image,68,visual_state_scene,action_state,dissatisfaction scene,不服,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00417,N1,不順,ふじゅん,NO PICTURE,irregularity;unseasonableness,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),irregular | unseasonable | changeable | unsettled | abnormal,scene_image,68,visual_state_scene,action_state,irregularity scene,不順,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00457,N1,久しい,ひさしい,NO PICTURE,long;long-continued;old (story),,,,adjective (keiyoushi),long (time that has passed) | old (story),scene_image,68,visual_state_scene,action_state,long scene,久しい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_00459,N1,乏しい,とぼしい,NO PICTURE,meagre;scarce;limited;destitute;hard up;scanty;poor,,,,adjective (keiyoushi),meagre | meager | scarce | limited | destitute,scene_image,68,visual_state_scene,action_state,meagre scene,乏しい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
