id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n1_02117,N1,歩む,あゆむ,,to walk;to go on foot,步行、前进,FALSE,manual fill,Godan verb with 'mu' ending | intransitive verb,to walk | to go on foot | to tread (a figurative path) | to follow | to lead (a life),scene_image,72,person_action_scene,action_state,person walking,歩む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02129,N1,殴る,なぐる,,to strike;to hit,殴打,FALSE,manual fill,Godan verb with 'ru' ending | transitive verb,to strike | to hit | to beat | to punch,scene_image,72,person_action_scene,action_state,person striking,殴る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02139,N1,毟る,むしる,,to pluck;to pick;to tear,撕扯；拔,FALSE,,Godan verb with 'ru' ending | transitive verb,to pluck | to pick | to tear,scene_image,72,person_action_scene,action_state,person plucking,毟る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02151,N1,気触れる,かぶれる,,to react to;to be influenced by;to go overboard for,反应,FALSE,,Ichidan verb | intransitive verb,to develop a rash or inflammation (e.g. in response to a skin irritant) | to react to (something) | to be strongly influenced (usu. negative or critical nuance),scene_image,72,person_action_scene,action_state,person reacting to,気触れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02191,N1,沿う,そう,,to run along;to follow,沿着；跟随,FALSE,,Godan verb with 'u' ending | intransitive verb,"to run along | to run beside | to stick to (a line) | to follow (a policy, plan, etc.) | to act in accordance with",scene_image,72,person_action_scene,action_state,person running along,沿う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02202,N1,洒落る,しゃれる,,to joke;to play on words;to dress stylishly,开玩笑,FALSE,,Ichidan verb | intransitive verb,to dress stylishly | to joke | to play on words,scene_image,72,person_action_scene,action_state,person joking,洒落る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02205,N1,活ける,いける,,to arrange (flowers),插花,FALSE,,Ichidan verb | transitive verb | noun or verb acting prenominally,to arrange (flowers) | to plant | living | live,scene_image,72,person_action_scene,action_state,person arranging,活ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02217,N1,浮かぶ,うかぶ,,to float;to rise to surface;to come to mind,浮现;浮起,FALSE,,Godan verb with 'bu' ending | intransitive verb,to float | to be suspended | to rise to the surface | to appear | to emerge,scene_image,72,person_action_scene,action_state,person floating,浮かぶ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02226,N1,浸す,ひたす,,to soak;to dip;to drench,浸泡,FALSE,,Godan verb with 'su' ending | transitive verb,to soak | to dip | to steep | to immerse | to moisten,scene_image,72,person_action_scene,action_state,person soaking,浸す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02231,N1,涸れる,かれる,,to dry up;to run out,干涸,FALSE,,Ichidan verb | intransitive verb,"to dry up (spring, pond, etc.) | to run out",scene_image,72,person_action_scene,action_state,person drying up,涸れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02237,N1,添える,そえる,,to add to;to attach;to append;to accompany;to garnish;to imitate;to annex,添上;附上,FALSE,,Ichidan verb | transitive verb,"to garnish | to accompany (as a card does a gift) | to add to as support | to prop up | to accompany (as an aid, guide, translator, etc.)",scene_image,72,person_action_scene,action_state,person adding to,添える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02262,N1,溢れる,あふれる,,to flood;to overflow;to brim over,溢出;泛滥,FALSE,,Ichidan verb | intransitive verb,"to fail (in getting a job) | to miss out (at fishing, hunting, etc.) | to be left out | to be crowded out",scene_image,72,person_action_scene,action_state,person flooding,溢れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02264,N1,滅びる,ほろびる,,to be ruined;to go under;to perish;to be destroyed,毁灭;衰落,FALSE,,Ichidan verb | intransitive verb,to go to ruin | to go under | to fall | to be destroyed | to die out,scene_image,72,person_action_scene,action_state,person being ruined,滅びる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02272,N1,滲む,にじむ,,to run;to blur;to spread;to blot;to ooze,渗透,FALSE,,Godan verb with 'mu' ending | intransitive verb,to run (of liquid) | to spread | to bleed | to blot | to blur,scene_image,72,person_action_scene,action_state,person running,滲む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02275,N1,漂う,ただよう,,to drift about;to float;to hang in air,漂浮,FALSE,,Godan verb with 'u' ending | intransitive verb,to drift | to float | to waft (e.g. a scent) | to hang in the air | to be in the air (e.g. a feeling or mood),scene_image,72,person_action_scene,action_state,person drifting about,漂う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02277,N1,漏る,もる,,to leak;to run out,漏出,FALSE,,Godan verb with 'ru' ending | intransitive verb,to leak | to run out,scene_image,72,person_action_scene,action_state,person leaking,漏る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02278,N1,漏れる,もれる,,to leak out;to escape;to come through;to shine through;to filter out;to be omitted,泄露；逃出,FALSE,,Ichidan verb | intransitive verb,to leak out | to escape | to come through | to shine through | to filter out,scene_image,72,person_action_scene,action_state,person leaking out,漏れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02279,N1,演じる,えんじる,,to perform (a play);to play (a part);to act (a part);to commit (a blunder),扮演；演出,FALSE,,Ichidan verb | transitive verb,"to act (a part) | to play (a role) | to perform (a play, etc.) | to put on (a production) | to commit (e.g. a blunder)",scene_image,72,person_action_scene,action_state,person performing,演じる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02280,N1,演ずる,えんずる,,to perform;to play,扮演；演出,FALSE,,Ichidan verb - zuru verb (alternative form of -jiru verbs) | transitive verb,"to act (a part) | to play (a role) | to perform (a play, etc.) | to put on (a production) | to commit (a blunder)",scene_image,72,person_action_scene,action_state,person performing,演ずる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02286,N1,潜る,くぐる,,1. to drive;to pass through; 2. to evade;to hide; 3. to dive (into or under water);to go undergro,潜入；潜水,FALSE,,Godan verb with 'ru' ending | intransitive verb,to go under | to pass under | to go through | to pass through | to dive (into or under the water),scene_image,72,person_action_scene,action_state,person 1.ing to drive,潜る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02289,N1,潤う,うるおう,,to be moist;to be damp;to get wet;to profit by;to be watered;to receive benefits;to favor;to charm;t,滋润,FALSE,,Godan verb with 'u' ending | intransitive verb,to become moist | to be moistened | to become damp | to get wet | to profit (from),scene_image,72,person_action_scene,action_state,person being moist,潤う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02291,N1,澄ます,すます,,to clear;to make clear;to be unruffled;to look unconcerned;to look demure;look prim;put on airs,澄清,FALSE,,Godan verb with 'su' ending | transitive verb,to clear | to make clear | to be unruffled | to look unconcerned | to feign indifference,scene_image,72,person_action_scene,action_state,person clearing,澄ます,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02295,N1,濯ぐ,すすぐ,,to rinse;to wash out,冲洗,FALSE,,Godan verb with 'gu' ending | transitive verb,to rinse | to wash out | to have one's revenge | to wipe out a disgrace,scene_image,72,person_action_scene,action_state,person rinsing,濯ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02305,N1,炙る,あぶる,,to scorch,烤,FALSE,,Godan verb with 'ru' ending | transitive verb,to warm (e.g. one's hands over a fire) | to dry | to toast | to grill | to broil,scene_image,72,person_action_scene,action_state,person scorching,炙る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02343,N1,照り返す,てりかえす,,to reflect;to throw back light,反射,FALSE,,Godan verb with 'su' ending | intransitive verb,to reflect | to throw back light,scene_image,72,person_action_scene,action_state,person reflecting,照り返す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02410,N1,生かす,いかす,,to revive;to resuscitate;to make use of,利用,FALSE,,Godan verb with 'su' ending | transitive verb,"to make (the best) use of | to put to good use | to leverage (skills, attributes, experience, etc.) | to capitalise on (experience, etc.) | to let live",scene_image,72,person_action_scene,action_state,person reviving,生かす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02412,N1,生やす,はやす,,to grow;to cultivate;to wear beard,留胡子,FALSE,,Godan verb with 'su' ending | transitive verb,to grow | to cultivate | to let grow (e.g. weeds),scene_image,72,person_action_scene,action_state,person growwing,生やす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02421,N1,産む,うむ,,to give birth;to deliver;to produce,生育;生产,FALSE,,Godan verb with 'mu' ending | transitive verb,to give birth | to bear (child) | to lay (eggs) | to produce | to yield,scene_image,72,person_action_scene,action_state,person giving birth,産む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02435,N1,申し出る,もうしでる,,to report to;to tell;to suggest;to submit;to request;to make an offer;to come forward with informati,提出,FALSE,,Ichidan verb | transitive verb,to offer | to propose | to suggest | to put forward | to request,scene_image,72,person_action_scene,action_state,person reporting to,申し出る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02443,N1,留める,とどめる,,to stop;to cease;to put an end to,阻止；停止,FALSE,,Ichidan verb | transitive verb,to stop | to turn off | to park | to prevent | to suppress (a cough),scene_image,72,person_action_scene,action_state,person stopping,留める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02460,N1,病む,やむ,,to fall ill;to be ill,生病；患病,FALSE,,Godan verb with 'mu' ending | intransitive verb | transitive verb,to fall ill | to suffer from (e.g. a disease) | to have something wrong with (e.g. an inner organ) | to be depressed | to feel down,scene_image,72,person_action_scene,action_state,person falling ill,病む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02467,N1,痺れる,しびれる,,to become numb;to go to sleep (i.e. a limb),麻木；失去知觉,FALSE,,Ichidan verb | intransitive verb,to become numb | to go to sleep (e.g. a limb) | to get an electric shock | to tingle (from an electric shock) | to be excited,scene_image,72,person_action_scene,action_state,person becoming numb,痺れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02542,N1,瞑る,つぶる,,to close the eyes,闭上眼睛,FALSE,,Godan verb with 'ru' ending | transitive verb,to close (one's eyes) | to shut,scene_image,72,person_action_scene,action_state,person closing the eyes,瞑る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02556,N1,研ぐ,とぐ,,to sharpen;to grind;to scour;to hone;to polish;to wash (rice),磨；擦亮,FALSE,,Godan verb with 'gu' ending | transitive verb,to sharpen | to hone | to whet | to grind | to wash (rice),scene_image,72,person_action_scene,action_state,person sharpenning,研ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02594,N1,称する,しょうする,,to pretend;to take the name of;to feign;to purport,称作；称为,FALSE,,suru verb - special class | transitive verb,to call | to name | to call oneself ... | to go by the name of ... | to purport (to be),scene_image,72,person_action_scene,action_state,person pretending,称する,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02636,N1,築く,きずく,,to build;to pile up;to amass,建造；建立,FALSE,,Godan verb with 'ku' ending | transitive verb,"to build | to construct | to erect | to build up (a reputation, position, fortune, etc.) | to establish (a relationship, household, tradition, etc.)",scene_image,72,person_action_scene,action_state,person building,築く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02674,N1,組み込む,くみこむ,,to insert;to include;to cut in (printing),插入；包含,FALSE,,Godan verb with 'mu' ending | transitive verb,to insert | to include | to incorporate | to install | to embed,scene_image,72,person_action_scene,action_state,person inserting,組み込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02684,N1,結び付ける,むすびつける,,to combine;to join;to tie on;to attach with a knot,连接,FALSE,,Ichidan verb | transitive verb,to tie (to) | to fasten | to attach | to join | to bind,scene_image,72,person_action_scene,action_state,person combining,結び付ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02700,N1,絶つ,たつ,,to sever;to cut off;to suppress;to abstain (from),切断；抑制；戒除,FALSE,,Godan verb with 'tsu' ending | transitive verb,to sever | to cut off | to suppress | to eradicate | to exterminate,scene_image,72,person_action_scene,action_state,person severring,絶つ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02706,N1,綴じる,とじる,,to bind;to file,装订,FALSE,,Ichidan verb | transitive verb,to bind | to file | to finish (a dish) by pouring beaten egg into the broth | to sew up | to stitch together,scene_image,72,person_action_scene,action_state,person binding,綴じる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02707,N1,綻びる,ほころびる,,to come apart at the seams;to begin to open;to smile broadly,裂开；绽放,FALSE,,Ichidan verb | intransitive verb,to come apart at the seams | to be ripped | to be torn | to begin to open | to begin to bloom,scene_image,72,person_action_scene,action_state,person coming apart at the seams,綻びる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02728,N1,織る,おる,,to weave,编织,FALSE,,Godan verb with 'ru' ending | transitive verb,to weave,scene_image,72,person_action_scene,action_state,person weaving,織る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02730,N1,繕う,つくろう,,to mend;to repair;to fix;to patch up;to darn;to tidy up;to adjust;to trim,修补；整理,FALSE,,Godan verb with 'u' ending | transitive verb,to mend | to patch up | to repair | to fix | to darn,scene_image,72,person_action_scene,action_state,person mending,繕う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02734,N1,罵る,ののしる,,to speak ill of;to abuse,辱骂；责备,FALSE,,Godan verb with 'ru' ending | transitive verb,to abuse (verbally) | to curse at | to shout abuse at | to speak ill of,scene_image,72,person_action_scene,action_state,person speaking ill of,罵る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02739,N1,群がる,むらがる,,to swarm;to gather,聚集；群集,FALSE,,Godan verb with 'ru' ending | intransitive verb,to swarm | to gather,scene_image,72,person_action_scene,action_state,person swarming,群がる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02766,N1,背く,そむく,,to run counter to;to go against;to disobey;to infringe,违背,FALSE,,Godan verb with 'ku' ending | intransitive verb,to run counter to | to go against | to disobey | to infringe,scene_image,72,person_action_scene,action_state,person running counter to,背く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02769,N1,背負う,しょう,,to be burdened with;to carry on back or shoulder,背负；承担,FALSE,,Godan verb with 'u' ending | transitive verb | intransitive verb,to carry on one's back | to be burdened with | to take responsibility for | to have (something) in the background | to be in front (of something),scene_image,72,person_action_scene,action_state,person being burdened with,背負う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02772,N1,脅かす,おどかす,,to threaten;to coerce,威胁,FALSE,,Godan verb with 'su' ending | transitive verb,to threaten | to menace | to intimidate | to startle | to frighten,scene_image,72,person_action_scene,action_state,person threatenning,脅かす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02773,N1,脅す,おどす,,to threaten;to menace,威胁,FALSE,,Godan verb with 'su' ending | transitive verb,to threaten | to menace | to frighten (into doing),scene_image,72,person_action_scene,action_state,person threatenning,脅す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02810,N1,興じる,きょうじる,,to amuse oneself;to make merry,娱乐,FALSE,,Ichidan verb | intransitive verb,to amuse oneself | to make merry,scene_image,72,person_action_scene,action_state,person amusing oneself,興じる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02814,N1,舞う,まう,,to dance;to flutter about;to revolve,跳舞；飞舞,FALSE,,Godan verb with 'u' ending | intransitive verb,to dance (orig. a whirling dance) | to whirl (in the wind) | to flutter (about) | to swirl | to fly,scene_image,72,person_action_scene,action_state,person dancing,舞う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02845,N1,茹でる,ゆでる,,to boil,煮,FALSE,,Ichidan verb | transitive verb,"to boil (something in hot water) | to treat with medicinal steam (a swelling, etc.)",scene_image,72,person_action_scene,action_state,person boiling,茹でる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02861,N1,落ち込む,おちこむ,,to fall into;to feel down (sad),沮丧；情绪低落,FALSE,,Godan verb with 'mu' ending | intransitive verb,"to feel down | to feel sad | to be depressed | to be in low spirits | to be in a slump (business, economy, etc.)",scene_image,72,person_action_scene,action_state,person falling into,落ち込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02869,N1,葬る,ほうむる,,to bury;to inter;to entomb;to consign to oblivion;to shelve,埋葬,FALSE,,Godan verb with 'ru' ending | transitive verb,to bury | to inter | to entomb | to cover up | to hush up,scene_image,72,person_action_scene,action_state,person burying,葬る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02907,N1,衰える,おとろえる,,to become weak;to decline;to wear;to abate;to decay;to wither;to waste away,衰退,FALSE,,Ichidan verb | intransitive verb,to become weak | to decline | to wear | to abate | to decay,scene_image,72,person_action_scene,action_state,person becoming weak,衰える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02909,N1,裂ける,さける,,to split;to tear;to burst,裂开,FALSE,,Ichidan verb | intransitive verb,to split | to tear | to burst | to be separated | to be divided,scene_image,72,person_action_scene,action_state,person splitting,裂ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02927,N1,襲う,おそう,,to attack,袭击,FALSE,,Godan verb with 'u' ending | transitive verb,to attack | to assail | to make an assault | to strike | to hunt down,scene_image,72,person_action_scene,action_state,person attacking,襲う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02930,N1,要する,ようする,,to demand;to require;to take,要求,FALSE,,suru verb - special class | transitive verb,to need | to demand | to take | to require,scene_image,72,person_action_scene,action_state,person demanding,要する,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02937,N1,見せびらかす,みせびらかす,,to show off;to flaunt,炫耀,FALSE,,Godan verb with 'su' ending | transitive verb,to show off | to flaunt,scene_image,72,person_action_scene,action_state,person showwing off,見せびらかす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02941,N1,見合わせる,みあわせる,,to exchange glances;to postpone;to suspend operations;to refrain from performing an action,商量；推迟,FALSE,,Ichidan verb | transitive verb,to exchange glances | to look at each other | to postpone | to put off | to withhold,scene_image,72,person_action_scene,action_state,person exchanging glances,見合わせる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02943,N1,見掛ける,みかける,,to (happen to) see;to notice;to catch sight of,遇见；碰见,FALSE,,Ichidan verb | transitive verb,to (happen to) see | to notice | to catch sight of,scene_image,72,person_action_scene,action_state,person seeing,見掛ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02946,N1,見渡す,みわたす,,to look out over;to survey (scene);to take an extensive view of,眺望,FALSE,,Godan verb with 'su' ending | transitive verb,to look out over | to survey (scene) | to take an extensive view of,scene_image,72,person_action_scene,action_state,person looking out over,見渡す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02972,N1,解く,ほどく,,to unfasten,解开,FALSE,,Godan verb with 'ku' ending | transitive verb,to untie | to unfasten | to unwrap | to undo | to unbind,scene_image,72,person_action_scene,action_state,person unfastenning,解く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02982,N1,記す,しるす,,to note;to write down,记录,FALSE,,Godan verb with 'su' ending | transitive verb,to write down | to note down | to jot down | to take a note of | to mention,scene_image,72,person_action_scene,action_state,person noting,記す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02986,N1,訪れる,おとずれる,,to visit,拜访；来访,FALSE,,Ichidan verb | transitive verb | intransitive verb,"to visit | to call on | to arrive (of a season, situation, etc.) | to come | to appear",scene_image,72,person_action_scene,action_state,person visitting,訪れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03009,N1,誂える,あつらえる,,to give an order;to place an order,定制,FALSE,,Ichidan verb | transitive verb,to give an order | to place an order | to have made to order,scene_image,72,person_action_scene,action_state,person giving an order,誂える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03012,N1,認める,したためる,,to write up,记下；填写,FALSE,,Ichidan verb | transitive verb,"to write (e.g. a letter) | to draw up (a document) | to take down (e.g. notes) | to have (lunch, dinner, etc.) | to eat",scene_image,72,person_action_scene,action_state,person writing up,認める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03021,N1,誤る,あやまる,,to make a mistake,出错；犯错误,FALSE,,Godan verb with 'ru' ending | transitive verb | intransitive verb,to make a mistake (in) | to commit an error | to do incorrectly | to err | to be wrong,scene_image,72,person_action_scene,action_state,person making a mistake,誤る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03026,N1,読み上げる,よみあげる,,to read out loud (and clearly);to call a roll,朗读,FALSE,,Ichidan verb | transitive verb,to read out | to read aloud | to call out | to finish reading | to read through,scene_image,72,person_action_scene,action_state,person reading out loud,読み上げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03071,N1,貫く,つらぬく,,to go through,穿过,FALSE,,Godan verb with 'ku' ending | transitive verb,to go through | to pierce | to penetrate | to run through (e.g. a river through a city) | to pass through,scene_image,72,person_action_scene,action_state,person going through,貫く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03078,N1,貶す,けなす,,to speak ill of,诋毁；贬低,FALSE,,Godan verb with 'su' ending | transitive verb,to speak ill of | to disparage,scene_image,72,person_action_scene,action_state,person speaking ill of,貶す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03082,N1,賄う,まかなう,,to give board to;to provide meals;to pay,供养；供给,FALSE,,Godan verb with 'u' ending | transitive verb,"to supply (goods, money, etc.) | to cover (costs) | to pay | to finance | to maintain (e.g. a family)",scene_image,72,person_action_scene,action_state,person giving board to,賄う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03104,N1,赴く,おもむく,,to go;to proceed;to repair to;to become,前往；去向,FALSE,,Godan verb with 'ku' ending | intransitive verb,to go in the direction of | to proceed toward | to proceed according to | to repair to | to betake oneself to,scene_image,72,person_action_scene,action_state,person going,赴く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03117,N1,跨がる,またがる,,to extend over or into;to straddle,跨过,FALSE,,Godan verb with 'ru' ending | intransitive verb,"to mount (a horse, bicycle, etc.) | to straddle | to sit astride | to span (an area, time, etc.) | to extend over",scene_image,72,person_action_scene,action_state,person extending over or into,跨がる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03118,N1,跨ぐ,またぐ,,to straddle,跨过,FALSE,,Godan verb with 'gu' ending | transitive verb,to step over | to step across | to stride over | to stride across | to cross,scene_image,72,person_action_scene,action_state,person straddling,跨ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03123,N1,躓く,つまずく,,to stumble;to trip,绊倒；踩空,FALSE,,Godan verb with 'ku' ending | intransitive verb,to trip (over) | to stumble | to fail | to suffer a setback,scene_image,72,person_action_scene,action_state,person stumbling,躓く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03138,N1,転じる,てんじる,,to turn;to shift;to alter;to distract,转移；转变,FALSE,,Ichidan verb | transitive verb | intransitive verb,to turn | to shift | to switch | to change | to alter,scene_image,72,person_action_scene,action_state,person turning,転じる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03163,N1,込める,こめる,,to include;to put into,包含；放入,FALSE,,Ichidan verb | transitive verb | intransitive verb,"to load (a gun, etc.) | to charge | to put into (e.g. emotion, effort) | to include (e.g. tax in a sales price) | to hang over",scene_image,72,person_action_scene,action_state,person including,込める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03178,N1,追い出す,おいだす,,to expel;to drive out,驱逐；赶走,FALSE,,Godan verb with 'su' ending | transitive verb,to expel | to drive out,scene_image,72,person_action_scene,action_state,person expelling,追い出す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03179,N1,追い込む,おいこむ,,to herd;to corner;to drive,围堵；逼迫,FALSE,,Godan verb with 'mu' ending | transitive verb,to herd | to drive | to chase | to corral | to corner,scene_image,72,person_action_scene,action_state,person herding,追い込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03184,N1,退ける,しりぞける,,to repel;to drive away,排斥；驱赶,FALSE,,Ichidan verb | transitive verb,to refuse | to reject | to turn down | to dismiss | to repel,scene_image,72,person_action_scene,action_state,person repelling,退ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03190,N1,逃げ出す,にげだす,,to run away;to escape from,逃跑；逃离,FALSE,,Godan verb with 'su' ending | intransitive verb,to run away | to flee | to make off | to take to one's heels | to escape,scene_image,72,person_action_scene,action_state,person running away,逃げ出す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03195,N1,逆上る,さかのぼる,,to go back;to go upstream;to make retroactive,逆流而上；追溯,FALSE,,Godan verb with 'ru' ending | intransitive verb,to go upstream | to go up (a river) | to go back (to the past or origin) | to date back (to) | to trace back (to),scene_image,72,person_action_scene,action_state,person going back,逆上る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03202,N1,通りかかる,とおりかかる,,to happen to pass by,路经；偶然经过,FALSE,,Godan verb with 'ru' ending | transitive verb | intransitive verb,to happen to pass by,scene_image,72,person_action_scene,action_state,person happenning to pass by,通りかかる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03206,N1,造る,つくる,,to make;to create;to manufacture;to draw up;to write;to compose;to build;to coin;to cultivate;to org,制作；创造,FALSE,,Godan verb with 'ru' ending | transitive verb,to make | to produce | to manufacture | to build | to construct,scene_image,72,person_action_scene,action_state,person making,造る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03207,N1,連なる,つらなる,,to extend;to stretch out;to stand in a row,连续,FALSE,,Godan verb with 'ru' ending | intransitive verb,to extend | to stretch out | to stand in a row | to attend | to participate in,scene_image,72,person_action_scene,action_state,person extending,連なる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03208,N1,連ねる,つらねる,,to link;to join;to put together,串联；连接,FALSE,,Ichidan verb | transitive verb,"to line up | to put in a row | to add (to a group) | to accept (as a member of an organization, etc.) | to join (e.g. a list)",scene_image,72,person_action_scene,action_state,person linking,連ねる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03223,N1,逸らす,そらす,,to turn away;to avert,转移；避开,FALSE,,Godan verb with 'su' ending | transitive verb,"to turn away (one's eyes, face, etc.) | to avert | to divert (e.g. one's attention) | to evade (e.g. a question) | to change (e.g. the subject)",scene_image,72,person_action_scene,action_state,person turning away,逸らす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03224,N1,遂げる,とげる,,to accomplish;to achieve;to carry out,完成；实现,FALSE,,Ichidan verb | transitive verb,to accomplish | to achieve | to carry out | to arrive at (a certain outcome) | to come to,scene_image,72,person_action_scene,action_state,person accomplishing,遂げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03246,N1,遠ざかる,とおざかる,,to go far off,远离,FALSE,,Godan verb with 'ru' ending | intransitive verb,to go away | to become more distant | to fade away | to die away | to be estranged,scene_image,72,person_action_scene,action_state,person going far off,遠ざかる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
